Order Date,Order #,Order Status,Service Date,Installer Name,Installer Address,Installer City,Vehicle Reg,Vehicle Make,Vehicle Model,Vehicle Year ,SKU,Brand,Name,QTY Ordered,width,height,rim size,year,Subtotal ,Shipping & Handling ,Discount,Tax Amount,Grand Total
23-07-17 10:54,109928002,complete,23-07-17,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,t86783,mercedes,a-class,2015,CON03507390000,Continental,ContiSportContact 5 MO,4,245,45,18,2019,2148,0,0,0,2148
24-07-17 7:41,194530904,complete,25-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,P85387,audi,q7,2015,PIR1200017683-ARD,Pirelli,P Zero N1,4,295,35,21,2018,3996,0,0,0,3996
24-07-17 11:46,131314756,complete,25-07-17,Yokohama TSC,"Mussafah Ind 14 , 13th Street Abu Dhabi",Abu Dhabi,93485,lexus,rc,2015,MIC504037/AAT,Michelin,Pilot Super Sport,2,275,35,19,2020,2650,0,0,0,2650
24-07-17 14:56,115443598,complete,25-07-17,FirstStop,Khalifa city,Abu Dhabi,15328,dodge,charger,2009,ROA1200018322,Roadstone,CP672,4,225,60,18,2018,1428,0,0,0,1428
24-07-17 15:32,175369662,complete,25-07-17,ZDegree Mobile - Dubai,Dubai,Dubai,Q17702,mini,cooper,2016,PIT 205/45R19-86W/ANF,,Cinturato P7*,4,,,,,4236,0,0,0,4385
24-07-17 15:37,115707499,complete,25-07-17,FirstStop,"Al Bahiya - near Deerfields Mall 
",Abu Dhabi,25330,land-rover,defender,2013,YOK-1335235/85R16-G012TL,Yokohama,GEOLANDAR A/T-S G012,5,235,85,16,2019,2845,0,0,0,2845
24-07-17 15:55,120007555,complete,26-07-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,E35778,toyota,camry,2008,NIT-1200035919,,NT830,4,,,,,1020,0,0,0,1020
24-07-17 18:01,153778399,complete,25-07-17,Al Masaood,Madinat Zayed,Abu Dhabi,45818,peugeot,301,2014,HK-161A9201856515K424NA,Hankook,Optimo ME02 K424,2,185,65,15,2020,410,0,0,0,410
25-07-17 4:56,184248313,complete,25-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,T97931,porsche,cayenne,2009,PIR1200017683-ARD,Pirelli,P Zero N1,4,295,35,21,2018,3996,0,0,0,3996
25-07-17 5:46,173988986,complete,26-07-17,Al Masaood,Madinat Zayed,Abu Dhabi,2543,lexus,is,2007,ROA1200033418,Roadstone,N5000 PLUS,2,225,45,17,2020,1268,0,0,0,1268
,,,,,,,,,,,ROA1200033434,Roadstone,N5000 PLUS,2,245,45,17,2020,,,,,
25-07-17 6:40,110100508,complete,25-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,h45937,jeep,wrangler,2010,CON15492410000,,ContiCrossContact LX 2,4,,,,,2112,0,0,0,2112
25-07-17 9:42,166985037,complete,26-07-17,Al Masaood,Madinat Zayed,Abu Dhabi,45818,peugeot,301,2014,HK-161A9201856515K424NA,Hankook,Optimo ME02 K424,2,185,65,15,2020,410,0,0,0,410
25-07-17 12:05,129148269,complete,25-07-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,D93533,maserati,gran-turismo,2012,PIR1200017582,Pirelli,P Zero F,2,245,35,20,2020,4948,0,0,0,4948
,,,,,,,,,,,PIR1200007772,Pirelli,P Zero,2,285,35,20,2018,,,,,
25-07-17 12:17,166060230,complete,25-07-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,24614,honda,civic,2012,APL-RLGFC0AL44AHA,Apollo,Alnac 4G,4,195,65,15,2018,736,0,0,0,736
25-07-17 12:39,112480847,complete,27-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,g00000,honda,odyssey,2013,PIR1200012577,Pirelli,P Zero Rosso,4,235,60,18,2019,2316,0,0,0,2316
25-07-17 13:59,157668323,complete,26-07-17,Hankook Masters,Behind Home Center Warehouse,Dubai,S21665,ford,escape,2014,HK-171A0102355517HH452A,,Ventus S1 Noble2 H452,4,,,,,1516,0,0,0,1516
25-07-17 15:05,136654677,complete,25-07-17,ZDegree Mobile - Dubai,Dubai,Dubai,14594,porsche,cayenne,2013,PIR1200017683-ARD,Pirelli,P Zero N1,3,295,35,21,2018,2997,0,0,0,3146
25-07-17 15:31,178021793,complete,26-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,K58875,toyota,yaris,2014,ZEE1200023612,Zeetex,ZT1000,4,175,65,14,2020,628,0,0,0,628
25-07-17 17:12,185405292,complete,26-07-17,FirstStop,Khalifa city,Abu Dhabi,94538,ford,focus,2015,DUN 235/40R1895Y/ARD,,MAXX 050+,4,,,,,2116,0,0,0,2116
26-07-17 4:47,184187835,complete,26-07-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,P96254,ford,f-150,2014,BFG-086474,BFGoodrich, All Terrain T/A KO2,4,275,55,20,2018,3676,0,0,0,3676
26-07-17 5:57,137392990,complete,26-07-17,ZDegree Mobile - Dubai,Dubai,Dubai,K27238,bmw,x5-m,2010,PIR1200032838,,P Zero *,2,,,,,5398,0,0,0,5398
,,,,,,,,,,,PIR1200038529,,P Zero F,2,,,,,,,,,
26-07-17 7:35,145113407,complete,27-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,L34640,hyundai,i40,2014,ROA1200034725,Roadstone,N5000 PLUS,4,205,60,16,2019,1060,0,0,0,1060
26-07-17 9:02,129980638,complete,26-07-17,NO FITTING REQUIRED,NA,Dubai,19395,bmw,x5,2014,CON03540630000,,CrossContact UHP,1,,,,,959,0,0,0,959
26-07-17 13:02,138672008,complete,27-07-17,Yokohama TSC,"Juma Al majid est Building,25th Street, Near Abu BakerSidik Metro Station",Dubai,T15698,honda,city,2014,BR185/55R1683H-ER37,Bridgestone,Turanza ER37,4,185,55,16,2019,1396,0,0,0,1396
26-07-17 14:39,173418508,complete,27-07-17,Al Masaood,Madinat Zayed,Abu Dhabi,20413,chevrolet,epica,2008,GT-L20565R15-2016,,ALTIMAX COMFORT,4,,,,,1116,0,-279,0,837
27-07-17 6:17,122452438,complete,29-07-17,SuperCarz,"M-17, Mussafah Industrial Area ",Abu Dhabi,85281,audi,q7,2014,PIR1200024135,Pirelli,P Zero RO1,4,295,35,21,2019,4396,0,0,0,4396
27-07-17 8:57,157421629,complete,29-07-17,Al Masaood,"ADNOC Fuel Station, opposite to police college , Muroor Road ",Abu Dhabi,93271,volkswagen,touareg,2012,MIC420038,Michelin,Latitude Sport 3 GRNX,4,255,60,17,2018,3396,0,-339.6,0,3056.4
27-07-17 9:07,127660469,complete,1/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,P61958,toyota,land-cruiser-prado,2014,YOK-1335265/65R17-G012TL,Yokohama,GEOLANDAR A/T-S G012,5,265,65,17,2019,2495,0,0,0,2495
27-07-17 10:37,146420426,complete,29-07-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,E56495,nissan,altima,2009,PIR1200028837,,Cinturato P7,4,,,,,1356,0,0,0,1356
27-07-17 11:38,185610095,complete,31-07-17,FirstStop,"Al Bahiya - near Deerfields Mall 
",Abu Dhabi,1322467,ford,explorer,2014,ROA1200033931,Roadstone,RO HTX RH5,4,245,60,18,2020,1556,0,0,0,1556
27-07-17 12:31,123966696,complete,28-07-17,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,34519,toyota,camry,2012,ROA1200033421,Roadstone,N5000 PLUS,4,225,60,18,2020,1196,0,0,0,1196
27-07-17 13:43,138325522,complete,2/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,P19853,nissan,xterra,2014,BFG-240646,, Long Trail T/A Tour,4,,,,,2636,0,0,0,2636
27-07-17 16:03,167092812,complete,29-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,E48776,Porsche ,Cayyene,2016,MIC514028,Michelin,Latitude Sport N1 ,4,255,55,18,2019,4196,0,-920,0,3276
27-07-17 19:17,104936442,complete,30-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,P16995,jeep,grand-cherokee,2014,BFG-086474,BFGoodrich, All Terrain T/A KO2,4,275,55,20,2018,3676,0,0,0,3676
28-07-17 15:06,171782278,complete,29-07-17,TyrePlus - National Tyre Exhibition,"Mussafah M8, Abu Dhabi ",Abu Dhabi,80978,volkswagen,jetta,2011,HK-171A9202055516VH457A,,Ventus V2 H457,4,,,,,1008,0,0,0,1008
29-07-17 11:40,108113224,complete,29-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,I31223,nissan,altima,2011,F-PSR0862F-3,Firestone,TZ700,4,205,65,16,2018,1444,0,-361,0,1083
29-07-17 12:50,102244462,complete,29-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,T42285,Suzuki,Vitara,2017,CON3566120000,,ContiPremiumContact 5,1,,,,,444,0,0,0,444
29-07-17 13:32,186444700,complete,30-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,75997H,renault,megane,2009,DUN55009 ,Dunlop,SP Sport LM704,2,205,55,16,2018,678,0,0,0,678
29-07-17 14:05,183257824,complete,30-07-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,G59386,cadillac,escalade,2013,PIR1200038834,Pirelli,Scorpion Verde,2,285,45,22,2020,2758,0,-438,0,2320
30-07-17 5:17,109258977,complete,30-07-17,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,72006,Honda,Civic,2013,GT-L19565R1591H-2016,,ALTIMAX COMFORT,4,,,,,980,0,-245,0,735
30-07-17 5:54,185016656,complete,31-07-17,FirstStop,"Al Bahiya - near Deerfields Mall 
",Abu Dhabi,4747ARB,jaguar,xf,2010,ROA1200033916,Roadstone,NFERA SU1,4,245,40,19,2020,1596,0,0,0,1596
30-07-17 6:03,173129465,complete,30-07-17,NO FITTING REQUIRED,NA,Dubai,7862,Toyota ,Prado,2015,BFG-620669,BFGoodrich, All Terrain T/A KO2,4,265,60,18,2019,3236,0,0,0,3236
30-07-17 8:55,180028875,complete,30-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,M66501,ford,edge,2013,HK-161A0102456018HRA33A,,Dynapro HP2 RA33,4,,,,,1748,0,0,0,1748
30-07-17 10:16,148401198,complete,30-07-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,J69415,hyundai,tucson,2012,HK-171A0102255518H426NA-2017-ARD,,Optimo H426,4,,,,,1720,0,0,0,1720
30-07-17 11:04,178956211,complete,31-07-17,Al Masaood,"ADNOC Fuel Station, opposite to police college , Muroor Road ",Abu Dhabi,75540,infiniti,qx60,2014,HK-171A0102355520WRH07A,Hankook,Ventus AS RH07,2,235,55,20,2018,1144,0,0,0,1144
30-07-17 13:07,178053206,complete,31-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,H96145,nissan,armada,2011,HK-161A0102756020HRA33A,Hankook,Dynapro HP2 RA33,4,275,60,20,2018,2464,0,0,0,2464
30-07-17 14:26,137832196,complete,31-07-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,6AD39835,mitsubishi,pajero,2008,CON15491810000-2016,,ContiCrossContact LX 2,4,,,,,1652,0,0,0,1652
30-07-17 14:57,191566475,complete,31-07-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,90256,toyota,land-cruiser,2013,PIR1200039425,,Scorpion Verde A/S,2,,,,,1218,0,0,0,1218
31-07-17 5:09,154340481,complete,31-07-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,P42369,mitsubishi,pajero,2014,YOK-1335265/70R16-G039TL-2016,,GEOLANDAR H/T G039,4,,,,,1580,0,0,0,1580
31-07-17 6:28,145444001,complete,1/8/2017,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,42723,ford,escape,2013,F-PSR0U17F-3,Firestone,GTZ,4,235,50,18,2018,2472,0,-618,0,1854
31-07-17 7:01,181078406,complete,31-07-17,Yokohama TSC,"Mussafah Ind 14 , 13th Street Abu Dhabi",Abu Dhabi,47953,ford,edge,2012,YOK-1335245/60R18-G055TL,Yokohama,Geolandar G055,1,245,60,18,2020,421,0,0,0,421
31-07-17 7:06,194082551,complete,31-07-17,Hankook Masters,"10th St corner Baghdad St, Grand Service Station Building
",Dubai,N16997,audi,q7,2012,PIR1200024135,Pirelli,P Zero RO1,4,295,35,21,2019,4000,0,0,0,4000
31-07-17 8:35,154610495,complete,31-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,h73886,jeep,grand-cherokee,2012,KUM-2119303,Kumho,Eco Solus KL21,4,265,60,18,2018,1796,0,0,0,1796
31-07-17 9:43,148894471,complete,31-07-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,K73747,porsche,cayenne,2009,KUM-2155533,Kumho,Crugen HP91,4,275,45,19,2018,2596,0,0,0,2596
31-07-17 10:07,124692132,complete,31-07-17,Yokohama TSC,"Juma Al majid est Building,25th Street, Near Abu BakerSidik Metro Station",Dubai,49751,mitsubishi,lancer,2008,YOK-1335185/70R14-AA01TL,Yokohama,A.drive AA01,4,185,70,14,2019,980,0,0,0,980
31-07-17 12:21,124955890,complete,31-07-17,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,89064,bmw,z4-roadster,2014,CON03507230000-AAT,Continental,ContiSportContact 5 SSR MO Extended,4,225,45,17,2019,2416,0,0,0,2565
31-07-17 12:30,101003537,complete,1/8/2017,Yokohama TSC," EPPCO Petrol Station Before Airport Tunnel ,Near Dxb Civil Defence",Dubai,g14290,mitsubishi,pajero,2012,F-PSR0L77F-3,Firestone,Destination LE 2,4,265,65,17,2018,1812,0,-453,0,1359
31-07-17 16:26,186099365,complete,3/8/2017,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,C39646,mitsubishi,asx,2013,HK-161A0102156017HRA23A,,Dynapro HP RA23,4,,,,,1492,0,0,0,1492
1/8/2017 4:54,131629418,complete,2/8/2017,Al Masaood,Madinat Zayed,Abu Dhabi,39096,ford,explorer,2013,MIC770024-ANF,,Latitude Tour HP,1,,,,,885,0,0,0,885
1/8/2017 7:46,117987125,complete,1/8/2017,FirstStop,Corniche,Abu Dhabi,J93996,maserati,ghibli,2014,HK-171A0102355018VK415A,Hankook,Optimo K415,2,235,50,18,2019,816,0,0,0,816
1/8/2017 9:15,177729450,complete,2/8/2017,Al Masaood,Madinat Zayed,Abu Dhabi,42981,toyota,Corolla,2015,ZEE1200032184,Zeetex,HP1000,4,215,45,17,2020,956,0,0,0,956
1/8/2017 9:29,109968437,complete,1/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,F57323,honda,accord,2008,F-PSR0LQ0F-3,,TZ700,4,,,,,1620,0,-405,0,1215
1/8/2017 9:40,131546347,complete,3/8/2017,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,90524,jaguar,xj,2004,HK-171A0102355018VK415A,Hankook,Optimo K415,4,235,50,18,2019,1632,0,0,0,1632
1/8/2017 10:14,134628411,complete,1/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,J68609,ford,expedition,2007,ZEE1200032208,Zeetex,SU1000,4,275,55,20,2020,1920,0,0,0,1920
1/8/2017 10:36,110879713,complete,1/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,q40395,toyota,fj-cruiser,2015,NIT-1200012609,,DURA GRAPPLER,4,,,,,1960,0,0,0,1960
1/8/2017 10:47,116183053,complete,2/8/2017,FirstStop,"Al Bahiya - near Deerfields Mall 
",Abu Dhabi,56970,audi,q7,2014,PIR1200024135,Pirelli,P Zero RO1,4,295,35,21,2019,4396,0,0,0,4396
2/8/2017 7:15,194919225,complete,2/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,E70547,saab,9-Mar,2007,HK-171A0102155516VK11XA,Hankook,Ventus ME01 K114,4,215,55,16,2019,1076,0,0,0,1076
2/8/2017 8:33,173040817,complete,3/8/2017,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,27262,honda,civic,2010,NIT-1200037065,,NT860,4,,,,,984,0,-246,0,738
2/8/2017 9:55,195872526,complete,4/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,D15450,bmw,x5,2014,DUN40300/ARD,Dunlop,MAXX 050+,2,275,40,20,2020,3498,0,0,0,3498
,,,,,,,,,,,DUN35300/ARD,Dunlop,MAXX 050+,2,315,35,20,2019,,,,,
2/8/2017 10:48,140141126,complete,3/8/2017,FirstStop,Khalifa city,Abu Dhabi,76087,nissan,altima,2014,CON3566120000,,ContiPremiumContact 5,4,,,,,1776,0,0,0,1776
2/8/2017 10:52,189859405,complete,3/8/2017,Al Masaood,Madinat Zayed,Abu Dhabi,59125,toyota,corolla,2015,NIT-1200035914,,NT830,2,,,,,500,0,0,0,500
2/8/2017 13:21,104123105,closed,2/8/2017,Hankook Masters,"10th St corner Baghdad St, Grand Service Station Building
",Dubai,N63995,subaru,outback,2017,BR225/60R18100H-D33,,Dueler H/L D33,1,,,,,625,0,0,0,625
2/8/2017 14:30,164253001,complete,3/8/2017,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,97091,ford,focus,2013,GT-L20555R1691V,General,ALTIMAX SPORT,4,205,55,16,2018,1076,0,0,0,1076
2/8/2017 15:30,108352163,complete,5/8/2017,Juma Al-Majid,"Juma Al Majid showroom, Khuzam Road, Main Dubai RAK Road, in front of RAK Bank, Ras Al-Khaimah",Ras Al Khaimah,17984,honda,accord,2008,ZEE1200038283,Zeetex,HP2000 vfm,4,225,50,17,2019,1072,0,0,0,1072
2/8/2017 16:28,102406684,complete,5/8/2017,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,R33846,renault,safrane,2011,YOK-1335205/60R16-AC01TL,Yokohama,C.drive AC01TL,4,205,60,16,2018,1164,0,0,0,1164
2/8/2017 18:26,149749355,complete,5/8/2017,ZDegree,"Behind Emirates Glass, Near Umm Suqeim St
",Dubai,N44997,mercedes,a-class,2014,PIR1200007350,Pirelli,P Zero MO,4,235,40,18,2019,3156,0,-160,0,2996
3/8/2017 5:16,110583385,complete,5/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,A55031,honda,civic,2006,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
3/8/2017 7:48,139711250,complete,6/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,M90417,kia,sportage,2013,HK-161A0102256017H436NA,,Kinergy GT H436,4,,,,,1312,0,0,0,1312
3/8/2017 8:30,190650213,complete,3/8/2017,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,P18619,audi,q3,2013,DUN50305,Dunlop,MAXX 050+,2,235,50,18,2019,1020,0,0,0,1020
3/8/2017 9:24,128093622,complete,4/8/2017,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,26824,mitsubishi,mirage,2014,HK-161A0101656514K715XA,,Optimo K715,4,,,,,896,0,0,0,896
3/8/2017 11:37,195087107,complete,3/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,83180,ford,figo,2011,CON03562400000,,ContiPremiumContact 5,4,,,,,772,0,0,0,772
3/8/2017 12:17,134667547,complete,7/8/2017,Al Masaood,Madinat Zayed,Abu Dhabi,10913,cadillac,srx,2013,BR235/55R20102H-D97-ZNQ,Bridgestone,Dueler HP Sport D97,4,235,55,20,2019,2756,0,0,0,2756
3/8/2017 13:22,150747625,complete,5/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,92508,hyundai,accent,2013,NIT-1200037048,Nitto,NT860,4,175,70,14,2019,796,0,-199,0,597
3/8/2017 16:24,140381427,complete,5/8/2017,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,E34819,kia,cerato,2015,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
3/8/2017 16:51,119737783,complete,4/8/2017,FirstStop,Khalifa city,Abu Dhabi,63218,dodge,charger,2015,NIT-1200039975,Nitto,NT421Q,4,235,55,18,2019,1704,0,0,0,1704
4/8/2017 15:26,129502816,complete,5/8/2017,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,T76595,audi,q7,2009,YOK-1335295/35R21-V103BN1TL-2016,,ADVAN Sport V103B N1,4,,,,,3352,0,0,0,3352
5/8/2017 6:46,161829047,complete,5/8/2017,Yokohama TSC,"Juma Al majid est Building,25th Street, Near Abu BakerSidik Metro Station",Dubai,O54894,mitsubishi,pajero,2014,YOK-1335265/70R16-G039TL-2016,,GEOLANDAR H/T G039,4,,,,,1580,0,0,0,1580
5/8/2017 7:25,105223773,complete,5/8/2017,Hankook Masters,"GMC Hospital Rd
Next to MashreqBank",Ajman,J33786,toyota,fortuner,2009,NIT-1200032086,,DURA GRAPPLER,4,,,,,1976,0,-494,0,1482
5/8/2017 9:16,110517340,complete,5/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,T24294,toyota,fj-cruiser,2014,YOK-1335275/65R17-G012TL-2016,,GEOLANDAR A/T-S G012,4,,,,,1624,0,0,0,1624
5/8/2017 10:58,175991034,complete,5/8/2017,QuickPit,"Inside Basement Parking,
Aswaaq al Mizhar Mall",Dubai,K78081,hyundai,santa-fe,2012,HK-161A0102356018RA33NA-2016,,Dynapro HP2 RA33,4,,,,,1688,0,0,0,1688
5/8/2017 12:21,174605203,complete,8/8/2017,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,S47169,honda,jazz,2014,NIT-1200005234,,NT650,5,,,,,945,0,0,0,945
5/8/2017 12:43,115684119,complete,5/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,B9998,mercedes,cla-class,2015,DUN30005 ,Dunlop,SP Sport Maxx TT,1,235,35,19,2020,595,0,0,0,595
5/8/2017 14:04,101796418,complete,7/8/2017,Hankook Masters,"10th St corner Baghdad St, Grand Service Station Building
",Dubai,D31496,lincoln,mkx,2009,NEX 245/50R20-102V/ANF,Nexen,NFERA RU5,4,245,50,20,2019,1876,0,0,0,1876
6/8/2017 5:54,137324673,complete,8/8/2017,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,33823,land-rover,lr2,2011,CON3545730000,,ContiCrossContact UHP,4,,,,,3096,0,0,0,3096
6/8/2017 6:56,105344423,complete,6/8/2017,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,67901,toyota,yaris,2012,NIT-1200005234,,NT650,4,,,,,756,0,0,0,756
6/8/2017 9:01,174369240,complete,6/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,t10855,mercedes,s-class,2015,PIR1200031584-ZNQ,Pirelli,P Zero MOE,2,245,40,20,2019,6556,0,-1000,0,5556
,,,,,,,,,,,PIR1200031585-ZNQ,Pirelli,P Zero MOE,2,275,35,20,2020,,,,,
6/8/2017 11:49,159394057,complete,8/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,A72711,mercedes,e-class,2006,YOK-1335225/55R16-AC01TL-2016,,A.drive AC01TL,4,,,,,1276,0,0,0,1276
6/8/2017 13:17,100374164,complete,6/8/2017,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,J1597,chevrolet,corvette,2014,MIC240324/AAT,Michelin,Pilot Super Sport ZP,2,245,35,19,2019,6316,0,0,0,6316
,,,,,,,,,,,MIC579593,Michelin,Pilot Super Sport ZP,2,285,30,20,2018,,,,,
6/8/2017 20:31,134970263,complete,7/8/2017,Al Masaood,"ADNOC Fuel Station, opposite to police college , Muroor Road ",Abu Dhabi,NA,honda,pilot,2012,HK-161A0102456517RA33NA-2016,,Dynapro HP2 RA33,4,,,,,1616,0,0,0,1616
7/8/2017 4:30,167303603,complete,7/8/2017,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,64462,land-rover,range-rover,2007,F-PSR0NF3F-3,Firestone,Destination LE 2,4,255,55,19,2018,2196,0,-549,0,1796
7/8/2017 8:22,156711470,complete,7/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,5802,mercedes,s-class,2016,PIR1200031584-ZNQ,Pirelli,P Zero MOE,2,245,40,20,2019,6396,0,0,0,6396
,,,,,,,,,,,PIR1200031585-ZNQ,Pirelli,P Zero MOE,2,275,35,20,2020,,,,,
7/8/2017 12:09,155779196,complete,8/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,16129,ford,escape,2012,NIT-1200012602,Nitto,DURA GRAPPLER,4,225,70,16,2019,1624,0,-406,0,1218
7/8/2017 16:21,173923597,complete,7/8/2017,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,96134,toyota,86,2013,NIT-1200039956,,NT555 G2,4,,,,,1380,0,0,0,1529
7/8/2017 16:22,179766384,complete,8/8/2017,Yokohama TSC," EPPCO Petrol Station Before Airport Tunnel ,Near Dxb Civil Defence",Dubai,m51097,mitsubishi,galant,2007,NIT-1200037063,,NT860,4,,,,,1024,0,-256,0,768
